0.493462,-0.050412,1.000000
0.899783,-0.050412,1.000000
1.712424,0.039881,1.000000
2.479918,0.085028,1.000000
3.382853,0.085028,1.000000
3.834320,0.039881,1.000000
4.421227,0.085028,1.000000
5.188722,-0.005265,1.000000
5.504749,-0.276146,1.000000
5.956216,-0.501879,1.000000
6.452830,-0.953347,1.000000
6.723711,-1.720841,1.000000
6.723711,-1.946575,1.000000
6.723711,-2.668922,1.000000
6.633417,-3.120390,1.000000
6.362537,-3.436417,1.000000
5.685336,-3.526710,1.000000
4.872695,-3.391270,1.000000
4.240641,-3.346123,1.000000
3.518293,-3.165536,1.000000
3.111972,-3.300977,1.000000
2.795945,-3.526710,1.000000
2.750799,-3.933031,1.000000
2.705652,-4.565085,1.000000
2.841092,-4.926259,1.000000
3.021679,-5.151992,1.000000
3.292559,-5.513166,1.000000
3.608586,-5.648606,1.000000
4.466374,-5.738900,1.000000
5.008135,-5.738900,1.000000
5.595042,-5.693753,1.000000
6.227097,-5.603460,1.000000
6.588270,-5.287433,1.000000
6.723711,-5.061699,1.000000
7.355765,-4.745672,1.000000
7.762085,-4.655378,1.000000
8.078112,-4.655378,1.000000
8.213553,-4.519938,1.000000
8.348993,-4.384498,1.000000
8.484433,-4.203911,1.000000
8.710167,-4.068471,1.000000
9.071340,-3.842737,1.000000
9.342221,-3.842737,1.000000
9.838835,-3.978177,1.000000
10.651476,-4.068471,1.000000
11.238383,-4.113618,1.000000
11.960731,-4.113618,1.000000
12.367051,-3.978177,1.000000
12.592785,-3.617004,1.000000
12.773372,-3.075243,1.000000
12.773372,-2.668922,1.000000
12.773372,-2.262602,1.000000
12.457345,-2.036868,1.000000
11.780144,-1.856281,1.000000
10.877209,-1.630548,1.000000
10.245155,-1.404814,1.000000
9.477661,-1.314521,1.000000
8.800460,-1.179080,1.000000
8.123259,-0.863053,1.000000
7.897525,-0.727613,1.000000
7.852379,-0.501879,1.000000
7.536352,-0.276146,1.000000
7.310618,-0.095559,1.000000
7.265471,-0.005265,1.000000
7.175178,0.175321,1.000000
7.175178,0.310762,1.000000
7.175178,0.626789,1.000000
7.175178,0.852522,1.000000
6.723711,1.033109,1.000000
6.317390,1.258843,1.000000
5.911069,1.439430,1.000000
5.188722,1.529723,1.000000
4.692108,1.755457,1.000000
3.924613,1.845750,1.000000
3.473146,1.890897,1.000000
2.886239,1.936044,1.000000
2.028451,2.026337,1.000000
1.351250,2.116631,1.000000
0.493462,2.432658,1.000000
-0.003152,2.387511,1.000000
-0.499766,2.116631,1.000000
-0.680353,1.755457,1.000000
-0.725499,1.258843,1.000000
-0.725499,0.717082,1.000000
-0.454619,0.085028,1.000000
-0.048298,-0.230999,1.000000
